edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2007,location,,,TOUR & TAXIS,,,,,,,,,,,,,,,,,,,,,,
2007,location,,,NOVA,,,,,"Cineketje, the childrens program of the Nova, will take
you on a fantastic voyage in space ! Have you ever
dreamt of far away landscapes inhabited by strange
beings?
During this two day festival full of films and workshops,
children will think they’re on another planet. Classics,
shorts, animated films … all we can say is that they’ll all
be fantastic!
As usual, we will screen some films made by children
during workshops.
And for those who can’t stay in their seats, we’ll offer
more than they can handle: extra-terrestrial puppet
workshops, a cooking workshop baking “space
cakes”, or even another workshop to build intergalactic
spaceships and astronaut’s outfits to prepare your first
leap into space.
More information on our program, timetables and box
office on our website www.nova-cinema.org, or contact
us : cineketjes@nova-cinema.org",,,,,,,,,,,,,,,,,
2007,edition,"Edito, Edito 2007",,Edito 2007,,,,,"What on Earth has gotten into us ?
Have decades of watching fantastic films let
our imagination run wild ?
Have we become completely disoriented by all
the intergalactic time travelling ?
Have all those superhero stories given us
wings ?
Do we believe in fairy tales ?
Fact is that when it comes to this
25th anniversary edition of the Festival,
THE SKY IS THE LIMIT!
300 extra seats ( less sold outs ? ), fewer days
but still as many films, concerts &
Dj-sets every night, and 4 times more space :
for the audience, the professionals,
the exhibitions and the animations.
It looks like a tabula rasa where we
reconstruct everything from the ground up !
You should wonder if these last 24 years
where just a sort of general rehearsal for what
is about to take place now.
Don’t worry, we’re not suffering
from megalomania.
The audience remains at the heart of all
things : the prices continue to be affordable,
there are many free activities ( markets,
conventions, animations, and, exceptionally,
the Body Painting Contest ) and a shuttle
service will transport spectators from and to
the city centre, public transportation hubs and
Tour & Taxis.
The Festival and the Vampire Ball take place
under one roof, there’s a restaurant,
snack bar, bars, a cloak room and many
stands where you can celebrate
your love for the genre.
Give in to your curiosity and imagination
and come celebrate with us
for 13 glorious
and fantastic
days !",,,,,,,,,,,,,,,,,
2007,edition,Poster,,Poster 2007,"Dany,",,,,"Best known for the ‘Olivier Rameau’
series and the several soft-erotic ‘Blagues
Coquines’. After getting his degree in Fine
Arts, he did his first comics work as the
assistant of Mittéï. However, Dany has to
end this collaboration because of his military
service. During this period, he found the time
to do several short stories for Tintin magazine.
Demobilized, he joined Michel Greg’s art studios
in Brussels, where he worked on among others
‘Les As’. In 1968, Dany and writer Greg created
the ‘Olivier Rameau’ series for Tintin, a poetic and
humerous series that was Dany’s first solo success.
His first foray in realistic comics was his 1975 collaboration with
Jean Van Hamme: ‘Histoire
sans Héros’. With the
same writer he produced
the burlesque ‘Harlequin’
series, before he took over
the artwork of ‘Bernard
Prince’ from Hermann in
1978. From the 1980s
on, Dany focused on
“naughty” comics, drawing
his first soft-erotic stories
for Glénat’s Le Canard
Sauvagge magazine. Dany’s
breakthrough in soft-erotic
comics was however ‘Ça
Vous Intéresse?’, that
appeared in 1990. The
following years, several
other albums containing
these ‘Blagues Coquines’
appeared. In 1992, Dany
launched a new adventure
series about Central Africa,
‘Equator’.",,,,,,,,,,,,,,,,,
2007,event,"Belgian Fantastic Film Day, 3rd Belgian Fantastic Film Day",,3rd Belgian Fantastic Film Day,,,,,,,,,,,,,,,,,,,,,,
2007,event,"Fantastic Night, 25th Fantastic Night",,25th Fantastic Night,,,,,,,,,,,,,,,,,,,,,,
2007,event,"Fantastic Nights in Belgium, 13th Fantastic Nights in Belgium",,13th Fantastic Nights in Belgium,,,,,,,,,,,,,,,,,,,,,,
2007,event,"Workshop, 12th Workshop ""Brussels Fantastic""",,"12th Workshop ""Brussels Fantastic""",,,,,"The BIFFF wants to play its part in the stimulation of
Belgian fantastic film production. That’s the reason behind
the creation of the first Workshop in 1996. The ambition
of this initiative has remained unchanged throughout
the years: to offer the students of our film schools the
opportunity to gain experience by making three fantastic
short films under the supervision of an experienced
foreign film director. This year, Anders Rønnow-Klarlund
will reveal some of the secrets of his craft to a new
generation of film professionals. The talented Danish
director of “Possessed” (Golden Raven BIFFF 2000) and
“Strings” will this year also present his latest film “How To
Get Rid of the Others” to the festival public.
Collaborations with professional partners from the
audiovisual field are intended to generate real production
conditions within which the students of RITS and NARAFI
can realize three short fantastic films. Logistical support
facilities are provided by Maquillages S.A., Eye-lite, Key
Grip Systems S.A., APPLE, Double Precision, ABATAN SA,
while students of LE SITE (Enseignement Supérieur en
Infographie et Technique d’Expression) in Hornu, under
the guidance of SFX specialist Jean-Yves Arboit, are
taking care of the digital postproduction.
The 3 shorts will be shot from March 6 to 8 in and
around the “Caves de Cureghem”. The finished
results will be presented during the Belgian Film Day,
on Friday April 13, after which Eye Lite will provide
one student with a value of 2,500 € in lightning
material for his/her next film project. Thanks to the
collaboration of all partners and the support of the
Vlaamse Gemeenschapscommissie, the Workshop of the
BIFFF has become a valuable and important tool in the
education of our future film makers.",,,,,,,,,,,,,,,,,
2007,event,Vampire Ball,,21th Vampire Ball,,,,,,,,,,,,,,,,,,,,,,
2007,event,Cosplay,,1st Cosplay Contest,,,,,,,,,,,,,,,,,,,,,,
2007,event,"Japanimation Day, 4th Japanimation Day",,4th Japanimation Day,,,,,,,,,,,,,,,,,,,,,,
2007,event,Fantasy Market,,4th Sci-Fi & Fantasy Market,,,,,,,,,,,,,,,,,,,,,,
2007,event,Make Up,,24th Make Up Contest,,,,,,,,,,,,,,,,,,,,,,
2007,event,Body Painting,,20th International Body Painting Contest,,,,,,,,,,,,,,,,,,,,,,
2007,event,Unusual Fashion Show,,13th Unusual Fashion Show,,,,,Antigone today … us,,,,,,,,,,,,,,,,,
2007,event,"Special Event, Masters of science-fiction",,Masters of science-fiction,,,,,"Masters of Science Fiction is a six part
anthology TV-series based on short stories
by some of sci-fi’s top writers such as Harlan
Ellison and Robert A. Heinlein. Acclaimed
physicist professor Stephen Hawkins
introduces each episode. With a stellar
line-up of actors and directors, including
thespians Judy Davis, Sam Waterston, Anne
Heche, Malcolm McDowell, Terry O’Quinn,
Sean Astin, James Cromwell, Brian Dennehy,
John Hurt and James Denton and directorial
talent Mark Rydell, Michael Tolkin, Harold
Becker, Darnell Martin, Michael Petroni
and Jonathan Frakes. Executive producer
Andrew Deane will personally present four
of the episodes at the festival. The Masters
of Science Fiction is a Bifff exclusive and a
must for every sci-fi fan.",,,,,,,,,,,,,,,,,
2007,event,"Special Event, Masters of Horror II",,Masters of Horror II,,,,,"For every fan of fantastic film, the Masters
of Horror series are a welcome nightmare:
13 one hour films, directed by 13 great
genre names working with a minimum of
constraints except for the budget.
Mick Garris, creator and executive producer
of the series, apparently asserted but two
basic rules: as less creative interventions as
possible and a nearly complete absence of
censorship (the episodes were destined for
the American cable tv network).
Finally, every episode bears the mark of
its director who allows himself a freedom
of tone unimaginable for the big screen.
Six episodes of the second series will be
presented at the festival, 6 films signed
by the dream team of horror cinema:
Rob Schmidt, Brad Anderson, Dario Argento,
John Carpenter, John Landis and Joe Dante.",,,,,,,,,,,,,,,,,
2007,event,Special Event,,Sci-Fi Convention - Star Wars 30th Anniversary,,,,,,,,,,,,,,,,,,,,,,
2007,event,Gaming,Nexus Awards,The Nexus part 7 - Award of the Best Fantasy Computer Game,,,,,"The NeXus Awards for Best Fantastic Video Game will be
attributed during the closing evening of the Festival, on
Tuesday April 17 at 21.00. This award will be attributed
by two juries, critics of European video games ( category
of computer games, category of consoles games ).
The winner will be chosen from the games that were in
trade between January 2006 and March 2007.                 1. WOW BURNING CRUSADE
2. ZELDA TWILIGHT PRINCESS
3. GEARS OF WAR
4. FINAL FANTASY XII
5. F.E.A.R.
6. THE ELDER SCROLLS IV : OBLIVION
7. OKAMI",,,,,,,,,,,,,,,,,
2007,event,"Retrospective, Vegetable Night",,Vegetable Night,,,,,"What happens when vegetables take over the earth? Come and
find out ... 2 films, 1 concert and a horrific dose of vitamins.",,,,,,,,,,,,,,,,,
2007,event,"Retrospective, Grindhouse Double Bill",,Grindhouse Double Bill,,,,,A really mean and scary Friday the 13th indeed! Come and spend the worst evening of your life with this special double bill.,,,,,,,,,,,,,,,,,
2007,event,Hommage,,Hommage Freddie Francis,,,,,"Dearest Freddie,
It’s incredibly hard for us to lose someone
like you.
You were an amazing man. It was impossible
to find someone nicer, more talented or more
open like you.
You were always honest, outspoken, curious,
devoted and serene.
You came to our Festival many times,
accompanied by Pam (your tender wife). By
your presence, your good spirits and your
youngness of heart and mind, you became
“our sweet grandpa”.
For always, you’ve conquered a place in the
hearts of genre fans and movie lovers from
all over the world. We’re convinced you’re
now looking at us from the heavenly balcony
of the 7th Art’s Hall of Fame.
You were honoured many times as a director
of photography (The Elephant Man, Cape
Fear, The Straight Story, Oscars for the
sublime Sons and Lovers and the epic Glory)
and as a director for the legendary Hammer
Horror Studios. You’ve left a celluloid trace
that will continue to inspire present and
future generations of filmmakers.
You passed away after a rich and rewarding
life as an artist and as a human being. We’ll
never forget you.
Goodbye, dear Friend of ours.
The Festival Team",,,,,,,,,,,,,,,,,
2007,event,"Hommage, Hommage Syd Mead",,Hommage Syd Mead,"Syd, Mead",,,,"Syd Mead is an industrial designer who develops futuristic objects with a true gift of futuristic vision. He has, during his long carrier, elaborated posters, built exhibition areas, invented clocks and amusement parks’ décors for Ford Motor Company, U.S. Steel and Philips Electronics. He has also worked for very innovative movies, where he was known as the “visual futurist”. Objects including V’ger (Star Trek), racing-cars made out of phosphorescent light (Tron), the Leonov space shuttle (2010), police cars, cityscapes and interior design (Blade Runner), the Sulaco military space shuttle (Aliens) and the game console (Strange Days) are out of Syd Mead’s overflowing imagination.",,,,,,,,,,,,,,,,,
2007,event,"Hommage, Hommage Sogo Ishii",,Hommage Sogo Ishii,"Sogo, Ishii",,,,"A focus on Japanese enfant terrible Sogo Ishii (°1957), a selfmade
director and chronicler of the Japanese punk movement
of the late 70s and early 80s. Ishii’s goal was to make
the cinematic equivalent to punk music; movies in which
every frame is imbued with the philosophy, spirit and look
of the Japanese Punk scene. Ishii’s early work foreshadows
everything from the works of Shinya Tsukamoto and Takashi
Miike to two decades’ worth of MTV music videos.",,,,,,,,,,,,,,,,,
2007,event,"Hommage, Hommage Enki Bilal",,Hommage Enki Bilal,"Enki, Bilal",,,,"At the occasion of the release of the fourth part of his tetralogy, Le Sommeil du Monstre, cult graphic designer Enki Bilal will come to introduce his film Tykho Moon in the Film Museum (bis), on April 5th at 5pm. Enki Bilal is mostly renowned for his famous trilogy Nikopol and for his tetralogy Le Sommeil du Monstre where he describes a dark future with surrealistic notes.
After having directed Bunker Palace Hôtel (1989) and Tykho Moon (1996), Enki Bilal directed Immortel, Ad Vitam in 2004. It was Bilal’s first attempt to adapt his graphic novels for the cinema, with a close reinterpretation of his books.",,,,,,,,,,,,,,,,,
2007,event,"Retrospective, Evil Childs",,Evil Childs,,,,,"The 7th Orbit section proposes a series of films that evoke intensely troubled and violent childhoods, focusing on children that are balancing between innocence and pure evil.",,,,,,,,,,,,,,,,,
2007,event,Music Room,,T&T Music Room,33 bands or DJ's,,,,"DJ Le Saint
TSU-PROJECTZ VERSUS TRI.BE PRESENTS :
Troissoeur feat. very special guest Daniel B. [Front 242]
Millenniums • Two important for backstage feat. Buscemi &
DJ Svn                                                                                                                 
JE M’EN FISH + ELECTROBEL PRESENT :
The Neon Judgement [live] • Luc van Acker presents revco
soundsystem • Foochow • The Virgin Dolls • Maxim Heiser
[electro] • Hosm0z [IDM/drill ‘n’ bass] • Distreality + Gil Moore
[EBM/industrial] • “Dark Contest Winner” [S-CAPE]
Visuals by Jim Boquet [FR]

EXCELLENCE PRESENTS :
Secret Agent Men [rock from Ghent] • The Five Aces
[the Boogaloo Investigators - Glasgow] • DJ Gill Ewing [Dallas]
& Mademoiselle Jean [Wonderland]

RADIO CAMPUS / SUB ROSA / QUATERMASS PRESENT :
The Shabu Shabu Soundsystem with [Very] Mash’ta vs
The Aktivist [live]
Visuals by .joug and Mitsiko Shimura [dance/improvisation]
Nabemono Electro Bento Party with DJ Miyu

BREAK THE SILENCE PRESENTS :
“Breaking Techno Sounds” with DJ Guldentops [tech-house] •
Sifaka [techno] True City • Guy O. [drum ‘n’ bass]
BRUX HELL ROCK ’N ROLL NIGHT :
The Experimental Tropic Blues Band
Afterparty with DJ Saucisse • DJ Rockaway Beat • DJ Eric@

KULTUURKAFFEE VUB & LA MÉDIATHÈQUE PRESENT :
P@rtly Live feat. GoDeviLLe
Visuals by Patrick Baele
Afterparty with DJ Bronco ‘Sugar’ Billy

22e “BAL DES VAMPIRES” :
DJ Ponpon [Classic 21] + best costume contest

FM BRUSSEL DOWNTOWN :DJ Karel • playmoboy • Down Jones

Skao [FR] • Mumrah [UK] • Skarbone 14 • PPz30
Afterparty with DJ’s Flying Platane

Silent Screening + closing party Kabaret International Fantastique

DJ The Lounge Bastard [Invitation only !]",,,,,,,,,,,,,,,,,
2007,event,"Kids Day, Fantastikids",,Fantastikids,,,,,,,,,,,,,,,,,,,,,,
2007,event,"Focus, Turkish Focus",,Turkish Focus,,,,,,,,,,,,,,,,,,,,,,
2007,event,Art Exhibition,,Installation 13,,,,,"A scenic and plastic installation
A visual reflection about death. A band of women
have created a representation of death with
their installation. The creative process was very
intimate. They found themselves facing a subject
and an act that questioned their notions of the
body, their convictions and personal experiences.
It has also been a collective effort. Each creation
is the fruit of dialogue and the exchange of
techniques (sculpting, patina’s, casting, creation of
textiles and materials …).
The result is a circle which you can now penetrate.
Two gates will invite you to pass through.
When you enter this circle, you are invited to think
about your own representation of death.",,,,,,,,,,,,,,,,,
2007,event,Art Exhibition,,,"Olivier, de Sgazan",,,,"Sculptures in earth, iron and organic matter
From the primitive till cyborgs.",,,,,,,,,,,,,,,,,
2007,event,Art Exhibition,,,"Patrice, Hubert",,,,"Patrice Hubert was born in Rennes ( France ) in
December 1966.
At the age of 10, he uses cheese to make models
of his idols : Angus Young, Goldorak, the Silver
Surfer, Pat Benatar…
At the age of 20, he learns in Brussels how to
cast models for religious purposes. This results in
the creation of his “Freaks”.
At the age of 30, he returns to Brittany and lets
up hot air balloons for spectacles and events.
Since 2003, he also makes his own creations, his
“Kinetic Totems”, aesthetically influenced by the
universes of artists such as Hieronymus Bosch,
Leonardo Da Vinci and H.R. Giger. These ingenious
mixtures of steel, needlework and youthful energy,
are powered by air or electricity. His immense,
transparent and luminous pieces are distinguished
by their surprising, disturbing and surreal shapes.",,,,,,,,,,,,,,,,,
